key,group,A_l2_delta,A_l2_ratio,A_mad,A_cos,numel,B_l2_delta,B_l2_ratio,B_mad,B_cos,B_over_A_ratio
transformer_blocks.16.attn.to_k_control.weight,transformer_blocks.16.attn,0.0,0.0,0.0,0.0,2359296,0.0,0.0,0.0,0.0,0.0
transformer_blocks.16.attn.to_out.0.bias,transformer_blocks.16.attn,0.8370617032051086,0.6862841844558716,0.01507546566426754,0.8102892637252808,1536,0.5396690964698792,0.4424600601196289,0.00933805387467146,0.938734769821167,0.6447184273520653
transformer_blocks.16.attn.to_out.0.weight,transformer_blocks.16.attn,42.02667999267578,0.5769863128662109,0.021380914375185966,0.8275654911994934,2359296,38.394561767578125,0.5271207690238953,0.019772980362176895,0.8597356081008911,0.913575863532153
transformer_blocks.16.attn.to_out_control.bias,transformer_blocks.16.attn,0.8504790663719177,1.3800971508026123,0.013969464227557182,0.5963789224624634,1536,0.9343681335449219,1.5162264108657837,0.01838141493499279,0.4771788418292999,1.098637447358619
transformer_blocks.16.attn.to_out_control.weight,transformer_blocks.16.attn,41.96843719482422,0.9765961766242981,0.02143586426973343,0.6311901211738586,2359296,40.40987014770508,0.9403286576271057,0.02085326425731182,0.6780852675437927,0.9628633411984906
transformer_blocks.16.attn.to_q.bias,transformer_blocks.16.attn,0.4491364657878876,0.24829968810081482,0.0088475551456213,0.9779602289199829,1536,0.7657492160797119,0.4233352541923523,0.014237750321626663,0.9291444420814514,1.7049367134877933
transformer_blocks.16.attn.to_q.weight,transformer_blocks.16.attn,41.841827392578125,0.632270872592926,0.02146676555275917,0.8133848905563354,2359296,43.53260803222656,0.6578201651573181,0.022342592477798462,0.7933459877967834,1.0404087767930457
transformer_blocks.16.attn.to_q_control.bias,transformer_blocks.16.attn,0.8408891558647156,3.934281587600708,0.016415387392044067,0.5377358794212341,1536,0.9708322882652283,4.542248725891113,0.01896005868911743,0.5176904201507568,1.1545306620159883
transformer_blocks.16.attn.to_q_control.weight,transformer_blocks.16.attn,41.547393798828125,1.2863255739212036,0.021486051380634308,0.5753459930419922,2359296,37.3642578125,1.1568138599395752,0.019323665648698807,0.6126476526260376,0.8993165364910476
transformer_blocks.16.attn.to_v.bias,transformer_blocks.16.attn,0.15623754262924194,0.3330492079257965,0.0031682343687862158,0.9497349858283997,1536,0.36581602692604065,0.779804527759552,0.007376794703304768,0.6444162130355835,2.3414093449246436
transformer_blocks.16.attn.to_v.weight,transformer_blocks.16.attn,37.028846740722656,0.4310016632080078,0.01877615973353386,0.902917742729187,2359296,38.77110290527344,0.4512808620929718,0.019890232011675835,0.8947531580924988,1.0470513239623624
transformer_blocks.16.attn.to_v_control.bias,transformer_blocks.16.attn,0.3745802044868469,0.8569704294204712,0.007222543936222792,0.737289547920227,1536,0.4349190592765808,0.9950146079063416,0.008692537434399128,0.6246474385261536,1.1610839461264284
transformer_blocks.16.attn.to_v_control.weight,transformer_blocks.16.attn,37.01337814331055,1.2248703241348267,0.019117197021842003,0.541480541229248,2359296,32.99583435058594,1.091919183731079,0.017007233574986458,0.5833138823509216,0.8914569666804952
transformer_blocks.16.ff.control_conv.bias,transformer_blocks.16.ff,0.0006396511453203857,0.00020366051467135549,4.99737052450655e-06,0.9999998807907104,6144,2.1370174884796143,0.6804116368293762,0.02143135666847229,0.7502522468566895,3340.9109006055364
transformer_blocks.16.ff.control_conv.weight,transformer_blocks.16.ff,0.0027369766030460596,0.00020721208420582116,6.452170055126771e-06,1.0,55296,7.806901931762695,0.5910479426383972,0.025039875879883766,0.8700094223022461,2852.381616889366
transformer_blocks.16.ff.net.0.proj.bias,transformer_blocks.16.ff,0.0,0.0,0.0,0.9999999403953552,6144,1.1443254947662354,0.440418004989624,0.01147837471216917,0.908597469329834,440418004989.624
transformer_blocks.16.ff.net.0.proj.weight,transformer_blocks.16.ff,0.0,0.0,0.0,1.0000001192092896,9437184,79.51368713378906,0.5720825791358948,0.020515456795692444,0.8409649133682251,572082579135.8948
transformer_blocks.16.ff.net.2.bias,transformer_blocks.16.ff,0.0,0.0,0.0,1.0000001192092896,1536,0.42423585057258606,0.428520530462265,0.006618018262088299,0.9277205467224121,428520530462.265
transformer_blocks.16.ff.net.2.weight,transformer_blocks.16.ff,0.0,0.0,0.0,1.0000001192092896,9437184,78.81343078613281,0.6022423505783081,0.02031552419066429,0.8289036750793457,602242350578.3081
transformer_blocks.16.ff_context.net.0.proj.bias,transformer_blocks.16.ff_context,0.0,0.0,0.0,0.9999998211860657,6144,0.7485918402671814,0.30594906210899353,0.007424267940223217,0.9602634310722351,305949062108.9935
transformer_blocks.16.ff_context.net.0.proj.weight,transformer_blocks.16.ff_context,0.0,0.0,0.0,0.9999999403953552,9437184,75.06643676757812,0.5888631939888,0.019429821521043777,0.8348933458328247,588863193988.8
transformer_blocks.16.ff_context.net.2.bias,transformer_blocks.16.ff_context,0.0,0.0,0.0,0.9999998211860657,1536,0.3967995345592499,0.565068244934082,0.007733132690191269,0.865363359451294,565068244934.082
transformer_blocks.16.ff_context.net.2.weight,transformer_blocks.16.ff_context,0.0,0.0,0.0,1.0000001192092896,9437184,72.34588623046875,0.49123498797416687,0.018700936809182167,0.8789268136024475,491234987974.1669
transformer_blocks.16.norm1.linear.bias,transformer_blocks.16.norm1,0.0,0.0,0.0,1.0,9216,1.683194637298584,0.2061641812324524,0.011861096136271954,0.9877696633338928,206164181232.4524
transformer_blocks.16.norm1.linear.weight,transformer_blocks.16.norm1,0.0,0.0,0.0,1.0,14155776,26.250703811645508,0.5814774632453918,0.0032853554002940655,0.8306902647018433,581477463245.3918
transformer_blocks.16.norm1_context.linear.bias,transformer_blocks.16.norm1_context,0.0,0.0,0.0,1.0,9216,4.614559173583984,0.16334588825702667,0.03110913373529911,0.9964685440063477,163345888257.02667
transformer_blocks.16.norm1_context.linear.weight,transformer_blocks.16.norm1_context,0.0,0.0,0.0,1.0,14155776,21.304658889770508,0.22775976359844208,0.0016991582233458757,0.9812862277030945,227759763598.44208
transformer_blocks.17.attn.add_k_proj.bias,transformer_blocks.17.attn,0.8055594563484192,0.3840068280696869,0.01546891313046217,0.923532247543335,1536,1.0295606851577759,0.4907872676849365,0.017814140766859055,0.8942188620567322,1.2780691170277676
transformer_blocks.17.attn.add_k_proj.weight,transformer_blocks.17.attn,44.2492561340332,0.6931711435317993,0.022882936522364616,0.7766316533088684,2359296,42.110538482666016,0.6596677899360657,0.021743955090641975,0.7903180122375488,0.9516665488612506
transformer_blocks.17.attn.add_q_proj.bias,transformer_blocks.17.attn,0.6977306008338928,0.3168354034423828,0.014076369814574718,0.9610027074813843,1536,0.8070799708366394,0.36649030447006226,0.016115393489599228,0.9353302121162415,1.1567214411237745
transformer_blocks.17.attn.add_q_proj.weight,transformer_blocks.17.attn,43.706844329833984,0.7759730219841003,0.022622963413596153,0.7399196624755859,2359296,36.93367004394531,0.6557218432426453,0.019124498590826988,0.7998404502868652,0.8450317532498391
transformer_blocks.17.attn.add_v_proj.bias,transformer_blocks.17.attn,0.3139469623565674,0.4095683693885803,0.005785840563476086,0.9354838728904724,1536,0.46726280450820923,0.6095808744430542,0.00830116681754589,0.8374892473220825,1.4883494918115188
transformer_blocks.17.attn.add_v_proj.weight,transformer_blocks.17.attn,40.8759765625,0.6357014179229736,0.02097189426422119,0.8067845702171326,2359296,39.516963958740234,0.6145660877227783,0.020363982766866684,0.8141047358512878,0.9667527401933167
transformer_blocks.17.attn.norm_added_k.weight,transformer_blocks.17.attn,0.7929951548576355,0.08342833071947098,0.08923396468162537,0.9992271661758423,64,0.2952058017253876,0.031057601794600487,0.030219009146094322,0.999549150466919,0.3722668489995308
transformer_blocks.17.attn.norm_added_q.weight,transformer_blocks.17.attn,0.8172100186347961,0.08665169030427933,0.09401751309633255,0.9992914795875549,64,0.5470274090766907,0.0580032654106617,0.051429517567157745,0.9988691210746765,0.669384119413165
transformer_blocks.17.attn.norm_k.weight,transformer_blocks.17.attn,1.914393663406372,0.16091807186603546,0.20710211992263794,0.9972195029258728,64,1.2216778993606567,0.10269050300121307,0.09227591753005981,0.9948434829711914,0.6381539488371755
transformer_blocks.17.attn.norm_q.weight,transformer_blocks.17.attn,4.726433753967285,0.4013780355453491,0.5374165773391724,0.993312656879425,64,2.152608633041382,0.18280375003814697,0.2542566657066345,0.9978434443473816,0.45544034264186267
transformer_blocks.17.attn.to_add_out.bias,transformer_blocks.17.attn,1.1227176189422607,1.8265124559402466,0.01892593875527382,0.22901690006256104,1536,0.3270813524723053,0.5321179032325745,0.006377942860126495,0.8807738423347473,0.29133001611990705
transformer_blocks.17.attn.to_add_out.weight,transformer_blocks.17.attn,43.09669494628906,0.5804451704025269,0.022049227729439735,0.8331555724143982,2359296,34.26823806762695,0.4615396559238434,0.017642775550484657,0.8900728821754456,0.7951477236049358
transformer_blocks.17.attn.to_k.bias,transformer_blocks.17.attn,0.7779477834701538,0.44563737511634827,0.012711470946669579,0.8952603936195374,1536,1.6699718236923218,0.9566218852996826,0.027870943769812584,0.5309336185455322,2.1466374651537663
transformer_blocks.17.attn.to_k.weight,transformer_blocks.17.attn,44.08106994628906,0.6875428557395935,0.022345053032040596,0.7792891263961792,2359296,42.981544494628906,0.6703932881355286,0.022025326266884804,0.793845534324646,0.975056729246947
transformer_blocks.17.attn.to_k_control.bias,transformer_blocks.17.attn,0.0,0.0,0.0,0.0,1536,0.0,0.0,0.0,0.0,0.0
transformer_blocks.17.attn.to_k_control.weight,transformer_blocks.17.attn,0.0,0.0,0.0,0.0,2359296,0.0,0.0,0.0,0.0,0.0
transformer_blocks.17.attn.to_out.0.bias,transformer_blocks.17.attn,0.7919597625732422,0.6672862768173218,0.014399101957678795,0.8680779933929443,1536,0.5956886410713196,0.5019129514694214,0.01054293941706419,0.9322700500488281,0.7521703486284559
transformer_blocks.17.attn.to_out.0.weight,transformer_blocks.17.attn,40.59946823120117,0.5525855422019958,0.020892251282930374,0.8449090719223022,2359296,36.931156158447266,0.502657413482666,0.019017109647393227,0.8747977614402771,0.9096463354410593
transformer_blocks.17.attn.to_out_control.bias,transformer_blocks.17.attn,0.8510335087776184,1.3406262397766113,0.015655025839805603,0.6462724804878235,1536,0.7769038677215576,1.2238504886627197,0.01478646695613861,0.6561512351036072,0.9128946251758708
transformer_blocks.17.attn.to_out_control.weight,transformer_blocks.17.attn,40.94184494018555,0.9976256489753723,0.020761460065841675,0.6426492929458618,2359296,39.11571502685547,0.9531285166740417,0.020193276926875114,0.6667028665542603,0.9553969644345176
transformer_blocks.17.attn.to_q.bias,transformer_blocks.17.attn,0.4326842427253723,0.25694891810417175,0.007872939109802246,0.9679760932922363,1536,0.6813375949859619,0.40461134910583496,0.012234389781951904,0.9280596971511841,1.5746762122587477
transformer_blocks.17.attn.to_q.weight,transformer_blocks.17.attn,41.906219482421875,0.6628628969192505,0.02136152796447277,0.7934106588363647,2359296,41.19801712036133,0.6516607403755188,0.02121078036725521,0.8018884062767029,0.9831003415687039
transformer_blocks.17.attn.to_q_control.bias,transformer_blocks.17.attn,0.7834230065345764,2.8503451347351074,0.013872204348444939,0.5723452568054199,1536,0.7676861882209778,2.7930896282196045,0.015060385689139366,0.5783030390739441,0.9799127811510433
transformer_blocks.17.attn.to_q_control.weight,transformer_blocks.17.attn,40.89417266845703,1.2732523679733276,0.021044084802269936,0.5757251977920532,2359296,35.27493667602539,1.0982956886291504,0.01818883791565895,0.6203817129135132,0.8625907292648326
transformer_blocks.17.attn.to_v.bias,transformer_blocks.17.attn,0.19883623719215393,0.49814775586128235,0.003939986228942871,0.8676865100860596,1536,0.28705158829689026,0.7191551923751831,0.005616780370473862,0.7323675155639648,1.4436584003682642
transformer_blocks.17.attn.to_v.weight,transformer_blocks.17.attn,40.084327697753906,0.4733703136444092,0.020472722128033638,0.8838961124420166,2359296,37.26668167114258,0.4400957226753235,0.0190859567373991,0.9012288451194763,0.9297070601790823
transformer_blocks.17.attn.to_v_control.bias,transformer_blocks.17.attn,0.42005762457847595,0.8865253329277039,0.008187619969248772,0.7510178685188293,1536,0.551587700843811,1.1641175746917725,0.010587632656097412,0.5728172063827515,1.3131238684923099
transformer_blocks.17.attn.to_v_control.weight,transformer_blocks.17.attn,36.9645881652832,1.2144619226455688,0.019090119749307632,0.528235912322998,2359296,34.240116119384766,1.1249500513076782,0.017593635246157646,0.5586438179016113,0.9262950367815358
transformer_blocks.17.ff.control_conv.bias,transformer_blocks.17.ff,0.0007343559991568327,0.00022464554058387876,5.215156761551043e-06,1.0000001192092896,6144,2.183753490447998,0.6680281758308411,0.022189771756529808,0.7537685036659241,2973.6987928665876
transformer_blocks.17.ff.control_conv.weight,transformer_blocks.17.ff,0.002977551193907857,0.00020970977493561804,6.70442705086316e-06,0.9999999403953552,55296,7.566730499267578,0.5329269766807556,0.024918541312217712,0.871666669845581,2541.259577924335
transformer_blocks.17.ff.net.0.proj.bias,transformer_blocks.17.ff,0.0,0.0,0.0,0.9999999403953552,6144,1.1944490671157837,0.45862698554992676,0.01171061396598816,0.9010178446769714,458626985549.92676
transformer_blocks.17.ff.net.0.proj.weight,transformer_blocks.17.ff,0.0,0.0,0.0,0.9999998807907104,9437184,78.50324249267578,0.5726144313812256,0.020232463255524635,0.8410854935646057,572614431381.2256
transformer_blocks.17.ff.net.2.bias,transformer_blocks.17.ff,0.0,0.0,0.0,0.9999999403953552,1536,0.4850325286388397,0.5040634870529175,0.007237465586513281,0.9154312610626221,504063487052.9175
transformer_blocks.17.ff.net.2.weight,transformer_blocks.17.ff,0.0,0.0,0.0,0.9999998807907104,9437184,77.1966323852539,0.589460551738739,0.019923003390431404,0.8361722826957703,589460551738.739
transformer_blocks.17.ff_context.net.0.proj.bias,transformer_blocks.17.ff_context,0.0,0.0,0.0,1.0,6144,0.5682430863380432,0.3930586278438568,0.0057748956605792046,0.9349313378334045,393058627843.8568
transformer_blocks.17.ff_context.net.0.proj.weight,transformer_blocks.17.ff_context,0.0,0.0,0.0,1.0,9437184,67.16220092773438,0.7904655337333679,0.01732744835317135,0.7512296438217163,790465533733.3679
transformer_blocks.17.ff_context.net.2.bias,transformer_blocks.17.ff_context,0.0,0.0,0.0,0.9999999403953552,1536,0.33978572487831116,0.9886690974235535,0.006699954625219107,0.7637349963188171,988669097423.5535
transformer_blocks.17.ff_context.net.2.weight,transformer_blocks.17.ff_context,0.0,0.0,0.0,0.9999998807907104,9437184,56.77083969116211,0.8149564862251282,0.01395609974861145,0.7463247179985046,814956486225.1282
transformer_blocks.17.norm1.linear.bias,transformer_blocks.17.norm1,0.0,0.0,0.0,1.0,9216,1.8039406538009644,0.17833341658115387,0.012032932601869106,0.9931474328041077,178333416581.15387
transformer_blocks.17.norm1.linear.weight,transformer_blocks.17.norm1,0.0,0.0,0.0,1.0,14155776,27.143447875976562,0.5303359627723694,0.0033104391768574715,0.8569346070289612,530335962772.3694
transformer_blocks.17.norm1_context.linear.bias,transformer_blocks.17.norm1_context,0.0,0.0,0.0,1.0,9216,3.5167312622070312,0.19843700528144836,0.024937566369771957,0.9910473227500916,198437005281.44836
transformer_blocks.17.norm1_context.linear.weight,transformer_blocks.17.norm1_context,0.0,0.0,0.0,0.9999998807907104,14155776,17.227216720581055,0.2857972979545593,0.0013095695758238435,0.9638764262199402,285797297954.5593
transformer_blocks.18.attn.add_k_proj.bias,transformer_blocks.18.attn,0.6995211839675903,0.4523601233959198,0.013661141507327557,0.900353193283081,1536,0.9614847898483276,0.6217644214630127,0.018559478223323822,0.8545443415641785,1.3744899015279701
transformer_blocks.18.attn.add_k_proj.weight,transformer_blocks.18.attn,44.543540954589844,0.7121859192848206,0.0230498518794775,0.7683814167976379,2359296,40.55351638793945,0.6483913064002991,0.021012242883443832,0.8023713827133179,0.9104242148602226
transformer_blocks.18.attn.add_q_proj.bias,transformer_blocks.18.attn,0.6340650320053101,0.3087792694568634,0.012713379226624966,0.952459454536438,1536,0.8738321661949158,0.4255419373512268,0.017283380031585693,0.9218108654022217,1.3781428335469816
transformer_blocks.18.attn.add_q_proj.weight,transformer_blocks.18.attn,44.92652130126953,0.7456418871879578,0.023266667500138283,0.7499337792396545,2359296,39.08843994140625,0.6487476825714111,0.020269028842449188,0.8009994626045227,0.8700526267605028
transformer_blocks.18.attn.add_v_proj.bias,transformer_blocks.18.attn,0.3259982168674469,0.3850480914115906,0.00640293350443244,0.9305798411369324,1536,0.4037119150161743,0.47683849930763245,0.007817775942385197,0.8933717608451843,1.2383868663218116
transformer_blocks.18.attn.add_v_proj.weight,transformer_blocks.18.attn,42.020633697509766,0.5929753184318542,0.021695071831345558,0.8248289227485657,2359296,38.42409896850586,0.5422227382659912,0.019859394058585167,0.8517245650291443,0.9144102990643952
transformer_blocks.18.attn.norm_added_k.weight,transformer_blocks.18.attn,0.842163622379303,0.08550477772951126,0.09997551888227463,0.999724268913269,64,0.5830658674240112,0.05919861048460007,0.06341353058815002,0.9996007680892944,0.6923427211421873
