key,group,numel,B_l2_delta,B_l2_ratio,B_mad,B_cos
transformer_blocks.3.attn.to_add_out.weight,transformer_blocks.3.attn,2359296,31.04798889160156,0.4314043819904327,0.0159659832715988,0.902508556842804
transformer_blocks.3.attn.to_k.bias,transformer_blocks.3.attn,1536,2.290421962738037,0.4955148100852966,0.0427896194159984,0.8921453356742859
transformer_blocks.3.attn.to_k.weight,transformer_blocks.3.attn,2359296,36.55437088012695,0.5455560088157654,0.0184204708784818,0.8534638285636902
transformer_blocks.3.attn.to_k_control.bias,transformer_blocks.3.attn,1536,0.0,0.0,0.0,0.0
transformer_blocks.3.attn.to_k_control.weight,transformer_blocks.3.attn,2359296,0.0,0.0,0.0,0.0
transformer_blocks.3.attn.to_out.0.bias,transformer_blocks.3.attn,1536,0.6430145502090454,0.6702848672866821,0.01155527215451,0.8634466528892517
transformer_blocks.3.attn.to_out.0.weight,transformer_blocks.3.attn,2359296,33.52993392944336,0.4878243505954742,0.0172301325947046,0.8788583874702454
transformer_blocks.3.attn.to_out_control.bias,transformer_blocks.3.attn,1536,0.7359675765037537,0.9905277490615844,0.0140179451555013,0.6672135591506958
transformer_blocks.3.attn.to_out_control.weight,transformer_blocks.3.attn,2359296,33.722530364990234,0.819046139717102,0.0171948987990617,0.7520121932029724
transformer_blocks.3.attn.to_q.bias,transformer_blocks.3.attn,1536,1.2546762228012085,0.314485102891922,0.0230833105742931,0.9494142532348632
transformer_blocks.3.attn.to_q.weight,transformer_blocks.3.attn,2359296,36.03677368164063,0.5002837181091309,0.0180826429277658,0.8740736842155457
transformer_blocks.3.attn.to_q_control.bias,transformer_blocks.3.attn,1536,1.1364370584487915,1.894939661026001,0.0191652886569499,0.7919977307319641
transformer_blocks.3.attn.to_q_control.weight,transformer_blocks.3.attn,2359296,30.03025245666504,0.9421848058700562,0.0149731831625103,0.7473587393760681
transformer_blocks.3.attn.to_v.bias,transformer_blocks.3.attn,1536,0.3829056918621063,0.5336222052574158,0.0071194777265191,0.8776418566703796
transformer_blocks.3.attn.to_v.weight,transformer_blocks.3.attn,2359296,31.593881607055664,0.4273094832897186,0.0161719247698783,0.904141366481781
transformer_blocks.3.attn.to_v_control.bias,transformer_blocks.3.attn,1536,0.6412492990493774,1.3628771305084229,0.0104959299787878,0.65655916929245
transformer_blocks.3.attn.to_v_control.weight,transformer_blocks.3.attn,2359296,29.69703865051269,1.0581170320510864,0.0152048403397202,0.6504878401756287
transformer_blocks.3.attn2.add_k_proj.bias,transformer_blocks.3.attn2,1536,0.0,0.0,0.0,1.0000001192092896
transformer_blocks.3.attn2.add_k_proj.weight,transformer_blocks.3.attn2,2359296,0.0,0.0,0.0,0.9999998807907104
transformer_blocks.3.attn2.add_q_proj.bias,transformer_blocks.3.attn2,1536,0.0,0.0,0.0,1.0
transformer_blocks.3.attn2.add_q_proj.weight,transformer_blocks.3.attn2,2359296,0.0,0.0,0.0,1.0000001192092896
transformer_blocks.3.attn2.add_v_proj.bias,transformer_blocks.3.attn2,1536,0.0,0.0,0.0,0.9999999403953552
transformer_blocks.3.attn2.add_v_proj.weight,transformer_blocks.3.attn2,2359296,0.0,0.0,0.0,1.0
transformer_blocks.3.attn2.norm_added_k.weight,transformer_blocks.3.attn2,64,0.0,0.0,0.0,1.0
transformer_blocks.3.attn2.norm_added_q.weight,transformer_blocks.3.attn2,64,0.0,0.0,0.0,1.0
transformer_blocks.3.attn2.norm_k.weight,transformer_blocks.3.attn2,64,2.6170477867126465,0.2381801903247833,0.3057758212089538,0.9939619302749634
transformer_blocks.3.attn2.norm_q.weight,transformer_blocks.3.attn2,64,2.610678434371948,0.2309455275535583,0.321595549583435,0.9987160563468932
transformer_blocks.3.attn2.to_add_out.bias,transformer_blocks.3.attn2,1536,0.0,0.0,0.0,0.9999998807907104
transformer_blocks.3.attn2.to_add_out.weight,transformer_blocks.3.attn2,2359296,0.0,0.0,0.0,0.9999998211860656
transformer_blocks.3.attn2.to_k.bias,transformer_blocks.3.attn2,1536,1.9594906568527224,0.4212237000465393,0.038425788283348,0.9152697324752808
transformer_blocks.3.attn2.to_k.weight,transformer_blocks.3.attn2,2359296,33.57540512084961,0.4973257184028625,0.0166327245533466,0.8736849427223206
transformer_blocks.3.attn2.to_k_control.bias,transformer_blocks.3.attn2,1536,0.0,0.0,0.0,0.0
transformer_blocks.3.attn2.to_k_control.weight,transformer_blocks.3.attn2,2359296,0.0,0.0,0.0,0.0
transformer_blocks.3.attn2.to_out.0.bias,transformer_blocks.3.attn2,1536,0.6381694078445435,1.992403626441956,0.0110324900597333,0.1471870690584182
transformer_blocks.3.attn2.to_out.0.weight,transformer_blocks.3.attn2,2359296,30.183162689208984,1.2947918176651,0.0155302286148071,0.4965119063854217
transformer_blocks.3.attn2.to_out_control.bias,transformer_blocks.3.attn2,1536,0.6260301470756531,0.762151837348938,0.0117903416976332,0.7452213764190674
transformer_blocks.3.attn2.to_out_control.weight,transformer_blocks.3.attn2,2359296,31.637422561645508,0.791901171207428,0.0160424057394266,0.7376945614814758
transformer_blocks.3.attn2.to_q.bias,transformer_blocks.3.attn2,1536,2.3052589893341064,0.5727885365486145,0.0450152158737182,0.834014356136322
transformer_blocks.3.attn2.to_q.weight,transformer_blocks.3.attn2,2359296,33.408790588378906,0.4631023108959198,0.0166767127811908,0.8884832859039307
transformer_blocks.3.attn2.to_q_control.bias,transformer_blocks.3.attn2,1536,0.8737934231758118,1.6660993099212646,0.0156399272382259,0.801605224609375
transformer_blocks.3.attn2.to_q_control.weight,transformer_blocks.3.attn2,2359296,27.37458229064941,0.926247239112854,0.0138295339420437,0.7233431935310364
transformer_blocks.3.attn2.to_v.bias,transformer_blocks.3.attn2,1536,0.3184923827648163,0.4489191472530365,0.005837976001203,0.9345170259475708
transformer_blocks.3.attn2.to_v.weight,transformer_blocks.3.attn2,2359296,30.739633560180664,0.4148731529712677,0.0156844034790992,0.9185052514076232
transformer_blocks.3.attn2.to_v_control.bias,transformer_blocks.3.attn2,1536,0.3191582858562469,1.2056307792663574,0.0061488053761422,0.6636940240859985
transformer_blocks.3.attn2.to_v_control.weight,transformer_blocks.3.attn2,2359296,24.17267227172852,0.8460637331008911,0.012422701343894,0.6335194706916809
transformer_blocks.3.ff.control_conv.bias,transformer_blocks.3.ff,6144,2.9919309616088867,1.1618056297302246,0.0312813930213451,0.4888802468776703
transformer_blocks.3.ff.control_conv.weight,transformer_blocks.3.ff,55296,8.580387115478516,0.5871617197990417,0.0288731437176466,0.849295437335968
transformer_blocks.3.ff.net.0.proj.bias,transformer_blocks.3.ff,6144,0.7488980293273926,0.2439796328544616,0.0074550542049109,0.9711161851882936
transformer_blocks.3.ff.net.0.proj.weight,transformer_blocks.3.ff,9437184,74.160888671875,0.5093207955360413,0.0191301573067903,0.8709028363227844
transformer_blocks.3.ff.net.2.bias,transformer_blocks.3.ff,1536,0.4681856036186218,0.4381841719150543,0.0079368073493242,0.925665020942688
transformer_blocks.3.ff.net.2.weight,transformer_blocks.3.ff,9437184,74.50281524658203,0.5322902202606201,0.0192393008619546,0.8595242500305176
transformer_blocks.3.ff_context.net.0.proj.bias,transformer_blocks.3.ff_context,6144,1.0327318906784058,0.4132503271102905,0.0108901783823966,0.914021611213684
transformer_blocks.3.ff_context.net.0.proj.weight,transformer_blocks.3.ff_context,9437184,55.47018051147461,0.3593553900718689,0.0140520902350544,0.933741569519043
transformer_blocks.3.ff_context.net.2.bias,transformer_blocks.3.ff_context,1536,0.440496951341629,0.2286113202571869,0.0088127115741372,0.9737324118614196
transformer_blocks.3.ff_context.net.2.weight,transformer_blocks.3.ff_context,9437184,48.69930648803711,0.3241999447345733,0.0122225265949964,0.948527693748474
transformer_blocks.3.norm1.linear.bias,transformer_blocks.3.norm1,13824,1.7090234756469729,0.4596855640411377,0.0094714323058724,0.9013932347297668
transformer_blocks.3.norm1.linear.weight,transformer_blocks.3.norm1,21233664,32.765357971191406,0.588018000125885,0.0035312848631292,0.8269511461257935
transformer_blocks.3.norm1_context.linear.bias,transformer_blocks.3.norm1_context,9216,1.271362066268921,0.386019617319107,0.0095265107229352,0.9232197403907776
transformer_blocks.3.norm1_context.linear.weight,transformer_blocks.3.norm1_context,14155776,19.46392250061035,0.2840944528579712,0.0029545142315328,0.965509295463562
transformer_blocks.4.attn.add_k_proj.bias,transformer_blocks.4.attn,1536,1.1796457767486572,0.4706103503704071,0.0235884711146354,0.8935278058052063
transformer_blocks.4.attn.add_k_proj.weight,transformer_blocks.4.attn,2359296,33.38579177856445,0.4547124803066253,0.0171782448887825,0.8917781710624695
transformer_blocks.4.attn.add_q_proj.bias,transformer_blocks.4.attn,1536,0.8427349328994751,0.3407206833362579,0.016461694613099,0.9470919370651244
transformer_blocks.4.attn.add_q_proj.weight,transformer_blocks.4.attn,2359296,36.34161376953125,0.5122621655464172,0.0188019648194313,0.8645293116569519
transformer_blocks.4.attn.add_v_proj.bias,transformer_blocks.4.attn,1536,0.5246695876121521,0.3574228882789612,0.0105171157047152,0.9395949244499208
transformer_blocks.4.attn.add_v_proj.weight,transformer_blocks.4.attn,2359296,31.186786651611328,0.4302700161933899,0.0160914584994316,0.9028838276863098
transformer_blocks.4.attn.norm_added_k.weight,transformer_blocks.4.attn,64,0.8809158802032471,0.106215015053749,0.1052762195467948,0.999365508556366
transformer_blocks.4.attn.norm_added_q.weight,transformer_blocks.4.attn,64,0.8177146315574646,0.0984666720032692,0.0906203761696815,0.9980195760726928
transformer_blocks.4.attn.norm_k.weight,transformer_blocks.4.attn,64,1.2375895977020264,0.1204569414258003,0.130404531955719,0.9934014678001404
transformer_blocks.4.attn.norm_q.weight,transformer_blocks.4.attn,64,1.9757990837097168,0.1820745170116424,0.2059150040149688,0.9954313039779664
transformer_blocks.4.attn.to_add_out.bias,transformer_blocks.4.attn,1536,0.3612897396087646,0.1696998924016952,0.0069680428132414,0.9861677289009094
transformer_blocks.4.attn.to_add_out.weight,transformer_blocks.4.attn,2359296,36.34487915039063,0.4560757875442505,0.0188189689069986,0.8922464847564697
transformer_blocks.4.attn.to_k.bias,transformer_blocks.4.attn,1536,2.009812831878662,0.7898406982421875,0.0383215248584747,0.7705847024917603
transformer_blocks.4.attn.to_k.weight,transformer_blocks.4.attn,2359296,38.128231048583984,0.5125148892402649,0.0196327734738588,0.8686550259590149
transformer_blocks.4.attn.to_k_control.bias,transformer_blocks.4.attn,1536,0.0,0.0,0.0,0.0
transformer_blocks.4.attn.to_k_control.weight,transformer_blocks.4.attn,2359296,0.0,0.0,0.0,0.0
transformer_blocks.4.attn.to_out.0.bias,transformer_blocks.4.attn,1536,0.5402730107307434,0.4659813642501831,0.0089858211576938,0.9392892122268676
transformer_blocks.4.attn.to_out.0.weight,transformer_blocks.4.attn,2359296,33.1952018737793,0.4739637970924377,0.0171326026320457,0.8863135576248169
transformer_blocks.4.attn.to_out_control.bias,transformer_blocks.4.attn,1536,0.6091935038566589,0.7888417840003967,0.0101960990577936,0.7425217628479004
transformer_blocks.4.attn.to_out_control.weight,transformer_blocks.4.attn,2359296,35.69678497314453,0.8303586840629578,0.0184023920446634,0.7409765124320984
transformer_blocks.4.attn.to_q.bias,transformer_blocks.4.attn,1536,1.0993860960006714,0.304152637720108,0.0214427076280117,0.9527059197425842
transformer_blocks.4.attn.to_q.weight,transformer_blocks.4.attn,2359296,37.630157470703125,0.4862578809261322,0.0193959567695856,0.8799934983253479
transformer_blocks.4.attn.to_q_control.bias,transformer_blocks.4.attn,1536,1.0335787534713743,2.0267674922943115,0.0195469558238983,0.7423790693283081
transformer_blocks.4.attn.to_q_control.weight,transformer_blocks.4.attn,2359296,35.245338439941406,1.100237488746643,0.0182275585830211,0.6763401627540588
transformer_blocks.4.attn.to_v.bias,transformer_blocks.4.attn,1536,0.3926903009414673,0.4702399373054504,0.0078668985515832,0.8974602222442627
transformer_blocks.4.attn.to_v.weight,transformer_blocks.4.attn,2359296,32.103179931640625,0.4360718727111816,0.0164962168782949,0.901434361934662
transformer_blocks.4.attn.to_v_control.bias,transformer_blocks.4.attn,1536,0.3478941023349762,0.7468195557594299,0.0069990893825888,0.7854039072990417
transformer_blocks.4.attn.to_v_control.weight,transformer_blocks.4.attn,2359296,27.023778915405277,0.9541013836860656,0.013981282711029,0.6607083082199097
transformer_blocks.4.attn2.add_k_proj.bias,transformer_blocks.4.attn2,1536,0.0,0.0,0.0,0.9999999403953552
transformer_blocks.4.attn2.add_k_proj.weight,transformer_blocks.4.attn2,2359296,0.0,0.0,0.0,1.0
